country_id,year,crude_death,life_exp,crude_birth,pop_growth_percent,population_total_thousands
132,1960,20.396,48.461,47.987,1.455,201.77000000000004
132,1961,20.011,48.66,47.618,2.033,205.32099999999997
132,1962,19.545,48.944,47.142,2.555,210.14099999999996
132,1963,18.999,49.323,46.557,2.958,216.08700000000002
132,1964,18.381,49.797,45.881,3.211,222.949
132,1965,17.718,50.345,45.137,3.404,230.42099999999994
132,1966,17.043,50.934,44.354,3.58,238.65500000000006
132,1967,16.386,51.532,43.571,3.541,247.52199999999996
132,1968,15.769,52.119,42.829,3.12,256.16900000000004
132,1969,15.202,52.698,42.157,2.375,263.461
132,1970,14.672,53.298,41.583,1.469,268.633
132,1971,14.154,53.97,41.12,0.594,271.3149999999999
132,1972,13.622,54.745,40.763,-0.046,271.841
132,1973,13.064,55.631,40.505,-0.298,271.068
132,1974,12.485,56.609,40.347,-0.153,270.22800000000007
132,1975,11.91,57.63,40.294,0.206,270.2399999999999
132,1976,11.37,58.626,40.352,0.569,271.34499999999997
132,1977,10.897,59.535,40.507,0.883,273.3349999999999
132,1978,10.51,60.312,40.736,1.156,276.18199999999996
132,1979,10.213,60.941,41.016,1.369,279.7289999999999
132,1980,9.998,61.425,41.329,1.575,283.848
132,1981,9.85,61.794,41.661,1.799,288.67799999999994
132,1982,9.737,62.101,41.989,1.961,294.244
132,1983,9.632,62.392,42.282,1.982,300.22600000000006
132,1984,9.519,62.689,42.503,1.87,306.1399999999998
132,1985,9.388,63.004,42.616,1.682,311.66799999999995
132,1986,9.234,63.338,42.593,1.496,316.61300000000006
132,1987,9.063,63.678,42.418,1.422,321.13699999999994
132,1988,8.882,64.015,42.08,1.54,325.74399999999997
132,1989,8.688,64.349,41.561,1.84,331.18
132,1990,8.483,64.676,40.828,2.222,337.95299999999986
132,1991,8.269,64.992,39.848,2.568,346.229
132,1992,8.047,65.298,38.641,2.784,355.7629999999999
132,1993,7.822,65.598,37.246,2.821,366.05699999999996
132,1994,7.597,65.899,35.717,2.69,376.40899999999993
132,1995,7.371,66.224,34.126,2.478,386.28800000000007
132,1996,7.141,66.596,32.556,2.272,395.533
132,1997,6.908,67.026,31.076,2.102,404.248
132,1998,6.677,67.512,29.74,1.966,412.513
132,1999,6.454,68.041,28.581,1.864,420.456
132,2000,6.253,68.583,27.608,1.781,428.178
132,2001,6.087,69.099,26.8,1.696,435.701
132,2002,5.965,69.557,26.099,1.606,442.9549999999999
132,2003,5.888,69.932,25.46,1.519,449.925
132,2004,5.855,70.219,24.866,1.436,456.619
132,2005,5.86,70.424,24.314,1.356,463.034
132,2006,5.89,70.565,23.813,1.283,469.1710000000001
132,2007,5.932,70.676,23.373,1.229,475.067
132,2008,5.97,70.786,22.995,1.206,480.84600000000006
132,2009,5.997,70.911,22.667,1.212,486.66700000000003
132,2010,6.005,71.062,22.37,1.237,492.64399999999995
132,2011,5.991,71.243,22.084,1.262,498.858
132,2012,5.961,71.445,21.792,1.275,505.24100000000004
132,2013,5.918,71.661,21.477,1.274,511.74000000000007
132,2014,5.866,71.886,21.132,1.254,518.2760000000002
132,2015,5.807,72.117,20.754,1.226,524.7399999999999
132,2016,5.744,72.347,20.345,1.201,531.1400000000001
132,2017,5.682,72.57,19.919,1.174,537.499
132,2018,5.625,72.782,19.49,1.144,543.764
132,2019,5.576,72.981,19.061,1.112,549.9359999999998
384,1950,35.956,28.869,56.412,2.274,2630.1310000000003
384,1951,35.691,29.175,56.447,2.429,2690.625
384,1952,35.129,29.806,56.483,2.67,2761.0840000000007
384,1953,34.505,30.476,56.451,2.793,2838.189
384,1954,33.818,31.185,56.351,2.846,2919.712999999999
384,1955,33.07,31.932,56.184,2.87,3004.421
384,1956,32.264,32.715,55.951,2.902,3092.2
384,1957,31.405,33.532,55.656,2.971,3183.9620000000004
384,1958,30.501,34.375,55.305,3.095,3281.513
384,1959,29.569,35.233,54.906,3.274,3387.29
384,1960,28.627,36.095,54.472,3.481,3503.559
384,1961,27.694,36.948,54.017,3.675,3631.5470000000005
384,1962,26.792,37.78,53.558,3.804,3770.7560000000003
384,1963,25.934,38.583,53.112,3.836,3918.6299999999997
384,1964,25.126,39.358,52.694,3.786,4071.410999999999
384,1965,24.362,40.115,52.316,3.695,4226.843
384,1966,23.626,40.873,51.989,3.619,4383.723000000001
384,1967,22.899,41.647,51.708,3.623,4544.168000000002
384,1968,22.167,42.449,51.468,3.744,4713.134
384,1969,21.43,43.276,51.265,3.965,4897.470000000001
384,1970,20.695,44.123,51.102,4.22,5102.070000000001
384,1971,19.973,44.979,50.98,4.441,5328.735000000002
384,1972,19.282,45.824,50.889,4.594,5576.026000000002
384,1973,18.632,46.64,50.81,4.665,5841.513000000003
384,1974,18.03,47.418,50.721,4.662,6121.295000000002
384,1975,17.475,48.147,50.589,4.621,6412.409000000001
384,1976,16.963,48.825,50.378,4.573,6713.949
384,1977,16.484,49.456,50.072,4.527,7026.497000000001
384,1978,16.032,50.041,49.663,4.485,7350.269000000002
384,1979,15.606,50.579,49.156,4.445,7685.927
384,1980,15.205,51.072,48.566,4.404,8033.652000000001
384,1981,14.831,51.525,47.92,4.356,8393.689
384,1982,14.489,51.94,47.254,4.286,8764.991
384,1983,14.182,52.314,46.603,4.185,9144.94
384,1984,13.912,52.645,45.988,4.059,9530.103000000001
384,1985,13.684,52.922,45.422,3.92,9918.204000000002
384,1986,13.497,53.139,44.907,3.785,10307.268000000002
384,1987,13.353,53.286,44.434,3.681,10698.188
384,1988,13.253,53.357,43.994,3.624,11094.739999999998
384,1989,13.197,53.35,43.588,3.608,11502.453
384,1990,13.193,53.254,43.224,3.605,11924.873
384,1991,13.247,53.062,42.906,3.589,12362.404000000002
384,1992,13.359,52.779,42.635,3.548,12812.427999999996
384,1993,13.521,52.423,42.404,3.478,13271.638000000003
384,1994,13.722,52.013,42.205,3.38,13735.438
384,1995,13.95,51.569,42.029,3.275,14199.759000000002
384,1996,14.196,51.109,41.864,3.175,14665.124999999998
384,1997,14.442,50.657,41.699,3.056,15130.674
384,1998,14.669,50.242,41.519,2.895,15589.406999999997
384,1999,14.858,49.891,41.315,2.701,16032.572999999995
384,2000,14.989,49.635,41.069,2.495,16454.659999999996
384,2001,15.044,49.495,40.77,2.307,16853.026999999995
384,2002,15.021,49.475,40.419,2.167,17231.538999999997
384,2003,14.92,49.572,40.026,2.099,17599.613000000005
384,2004,14.743,49.788,39.599,2.1,17970.49300000001
384,2005,14.492,50.12,39.159,2.136,18354.513
384,2006,14.174,50.561,38.728,2.177,18754.914
384,2007,13.806,51.091,38.325,2.218,19171.250000000007
384,2008,13.407,51.682,37.965,2.264,19605.568000000003
384,2009,12.994,52.313,37.655,2.311,20059.147
384,2010,12.58,52.964,37.395,2.36,20532.943999999996
384,2011,12.176,53.62,37.18,2.411,21028.652
384,2012,11.787,54.271,36.991,2.456,21547.188
384,2013,11.417,54.906,36.812,2.491,22087.506
384,2014,11.076,55.508,36.63,2.513,22647.672
384,2015,10.769,56.065,36.438,2.529,23226.14800000001
384,2016,10.5,56.567,36.225,2.542,23822.726000000006
384,2017,10.262,57.017,35.993,2.55,24437.475000000002
384,2018,10.053,57.422,35.74,2.551,25069.226
384,2019,9.869,57.783,35.464,2.545,25716.554000000007
270,1950,35.046,29.674,49.531,1.364,304.895
270,1951,34.775,29.826,49.584,1.396,309.083
270,1952,34.251,30.123,49.667,1.482,313.5250000000001
270,1953,33.762,30.403,49.704,1.605,318.38200000000006
270,1954,33.308,30.665,49.695,1.741,323.755
270,1955,32.888,30.912,49.641,1.874,329.662
270,1956,32.5,31.144,49.544,1.985,336.1169999999999
270,1957,32.14,31.366,49.408,2.056,343.0129999999999
270,1958,31.799,31.584,49.238,2.087,350.2279999999999
270,1959,31.465,31.809,49.047,2.072,357.62999999999994
270,1960,31.123,32.054,48.847,2.028,365.04900000000004
270,1961,30.754,32.336,48.652,1.992,372.43600000000004
270,1962,30.342,32.67,48.477,2,379.8859999999999
270,1963,29.872,33.07,48.329,2.079,387.63500000000005
270,1964,29.337,33.543,48.212,2.223,396.012
270,1965,28.729,34.097,48.118,2.399,405.2580000000001
270,1966,28.05,34.735,48.03,2.569,415.47800000000007
270,1967,27.314,35.445,47.933,2.707,426.62199999999996
270,1968,26.538,36.211,47.819,2.804,438.5900000000001
270,1969,25.739,37.023,47.691,2.859,451.22799999999995
270,1970,24.932,37.868,47.568,2.893,464.404
270,1971,24.133,38.734,47.474,2.929,478.106
270,1972,23.353,39.61,47.427,2.976,492.42400000000004
270,1973,22.6,40.485,47.434,3.036,507.428
270,1974,21.882,41.352,47.485,3.109,523.2499999999998
270,1975,21.2,42.205,47.55,3.198,539.9850000000001
270,1976,20.546,43.047,47.588,3.294,557.81
270,1977,19.912,43.882,47.565,3.356,576.755
270,1978,19.29,44.712,47.469,3.354,596.5400000000003
270,1979,18.682,45.533,47.303,3.301,616.7700000000001
270,1980,18.09,46.341,47.1,3.204,637.2520000000002
270,1981,17.519,47.133,46.908,3.107,657.581
270,1982,16.976,47.903,46.773,3.14,678.1110000000001
270,1983,16.467,48.645,46.719,3.39,700.1979999999999
270,1984,15.995,49.348,46.749,3.82,725.688
270,1985,15.567,49.998,46.844,4.318,755.791
270,1986,15.189,50.577,46.973,4.744,791.1410000000002
270,1987,14.859,51.082,47.085,4.948,831.0109999999999
270,1988,14.57,51.518,47.139,4.849,873.4399999999996
270,1989,14.314,51.892,47.111,4.495,915.631
270,1990,14.078,52.221,46.981,4.039,955.595
270,1991,13.846,52.528,46.738,3.626,992.6709999999999
270,1992,13.608,52.834,46.399,3.322,1027.4759999999999
270,1993,13.354,53.157,45.986,3.147,1060.8609999999999
270,1994,13.079,53.508,45.515,3.094,1094.2190000000003
270,1995,12.784,53.889,45.009,3.095,1128.5769999999998
270,1996,12.473,54.296,44.489,3.09,1164.0910000000001
270,1997,12.158,54.715,43.978,3.083,1200.5220000000004
270,1998,11.847,55.133,43.497,3.092,1238.1240000000003
270,1999,11.545,55.547,43.061,3.115,1277.1179999999997
270,2000,11.256,55.956,42.682,3.147,1317.7079999999996
270,2001,10.978,56.359,42.366,3.181,1360.0700000000004
270,2002,10.711,56.761,42.101,3.199,1404.2630000000004
270,2003,10.454,57.159,41.875,3.182,1449.9249999999997
270,2004,10.207,57.553,41.683,3.135,1496.5240000000001
270,2005,9.973,57.939,41.52,3.075,1543.745
270,2006,9.753,58.313,41.381,3.02,1591.444
270,2007,9.547,58.671,41.259,2.983,1639.8459999999998
270,2008,9.356,59.012,41.142,2.972,1689.2879999999998
270,2009,9.179,59.334,41.02,2.985,1740.277
270,2010,9.014,59.637,40.881,3.007,1793.199
270,2011,8.863,59.917,40.716,3.025,1848.1419999999998
270,2012,8.723,60.178,40.522,3.033,1905.02
270,2013,8.59,60.426,40.295,3.03,1963.7080000000005
270,2014,8.46,60.667,40.029,3.017,2024.0370000000003
270,2015,8.329,60.91,39.719,2.999,2085.8599999999997
270,2016,8.191,61.166,39.363,2.979,2149.1340000000005
270,2017,8.044,61.44,38.967,2.958,2213.9
270,2018,7.887,61.735,38.535,2.934,2280.0920000000006
270,2019,7.722,62.05,38.073,2.909,2347.696000000001
288,1950,21.971,41.121,43.785,2.047,5036.150999999999
288,1951,21.742,41.388,44.015,2.257,5140.3189999999995
288,1952,21.296,41.917,44.466,2.588,5268.648
288,1953,20.87,42.438,44.899,2.769,5413.370999999998
288,1954,20.466,42.952,45.314,2.847,5568.6539999999995
288,1955,20.083,43.458,45.711,2.867,5730.592000000001
288,1956,19.721,43.956,46.089,2.869,5897.344999999999
288,1957,19.379,44.445,46.445,2.882,6068.9969999999985
288,1958,19.056,44.924,46.774,2.929,6247.304
288,1959,18.752,45.391,47.069,3.012,6435.160000000001
288,1960,18.464,45.843,47.321,3.111,6635.229
288,1961,18.19,46.279,47.521,3.187,6848.290999999998
288,1962,17.928,46.696,47.659,3.195,7071.965999999999
288,1963,17.674,47.093,47.726,3.101,7300.123999999998
288,1964,17.426,47.469,47.719,2.922,7524.469999999999
288,1965,17.181,47.823,47.634,2.697,7739.463000000003
288,1966,16.94,48.155,47.47,2.479,7941.418
288,1967,16.701,48.469,47.236,2.339,8132.803000000001
288,1968,16.465,48.768,46.945,2.326,8321.773
288,1969,16.229,49.057,46.607,2.426,8520.018
288,1970,15.992,49.34,46.231,2.591,8735.492999999999
288,1971,15.752,49.625,45.826,2.751,8973.247
288,1972,15.508,49.912,45.399,2.818,9229.64
288,1973,15.26,50.206,44.965,2.738,9493.551999999998
288,1974,15.012,50.507,44.537,2.528,9749.098000000002
288,1975,14.766,50.811,44.135,2.257,9985.945999999998
288,1976,14.529,51.113,43.773,2.009,10199.163999999999
288,1977,14.304,51.409,43.455,1.881,10395.453000000001
288,1978,14.092,51.698,43.182,1.933,10590.265000000001
288,1979,13.889,51.984,42.952,2.152,10805.318
288,1980,13.691,52.277,42.761,2.451,11056.112
288,1981,13.49,52.585,42.603,2.731,11348.287000000004
288,1982,13.279,52.92,42.461,2.932,11676.828000000001
288,1983,13.051,53.286,42.317,3.027,12033.559
288,1984,12.805,53.685,42.154,3.023,12405.658999999998
288,1985,12.534,54.127,41.951,2.97,12783.616999999998
288,1986,12.234,54.622,41.688,2.919,13164.839000000002
288,1987,11.91,55.159,41.36,2.886,13552.021000000002
288,1988,11.575,55.717,40.969,2.873,13947.047
288,1989,11.241,56.271,40.523,2.878,14353.409
288,1990,10.933,56.776,40.038,2.89,14773.274000000003
288,1991,10.676,57.182,39.54,2.893,15207.36
288,1992,10.486,57.462,39.053,2.873,15653.345000000001
288,1993,10.368,57.605,38.594,2.82,16106.756000000001
288,1994,10.319,57.62,38.168,2.74,16561.677000000003
288,1995,10.325,57.528,37.77,2.648,17014.058
288,1996,10.369,57.366,37.382,2.563,17462.504
288,1997,10.421,57.187,36.986,2.498,17908.976999999995
288,1998,10.454,57.045,36.567,2.461,18357.159
288,1999,10.453,56.972,36.126,2.449,18812.369000000006
288,2000,10.402,57.002,35.671,2.449,19278.849999999995
288,2001,10.292,57.158,35.214,2.448,19756.929000000004
288,2002,10.131,57.425,34.772,2.453,20246.376
288,2003,9.93,57.785,34.358,2.472,20750.308000000005
288,2004,9.698,58.225,33.979,2.501,21272.327999999998
288,2005,9.446,58.719,33.64,2.536,21814.647999999997
288,2006,9.192,59.234,33.345,2.567,22379.057000000004
288,2007,8.947,59.741,33.084,2.579,22963.946000000007
288,2008,8.724,60.216,32.846,2.561,23563.832000000006
288,2009,8.528,60.645,32.619,2.515,24170.943
288,2010,8.359,61.03,32.385,2.456,24779.614
288,2011,8.211,61.381,32.127,2.397,25387.713000000003
288,2012,8.072,61.72,31.834,2.347,25996.453999999998
288,2013,7.935,62.064,31.5,2.308,26607.640999999996
288,2014,7.798,62.416,31.125,2.28,27224.479999999992
288,2015,7.663,62.772,30.714,2.258,27849.203
288,2016,7.533,63.124,30.28,2.234,28481.947
288,2017,7.414,63.463,29.839,2.207,29121.464
288,2018,7.309,63.78,29.407,2.178,29767.108000000004
288,2019,7.219,64.074,28.992,2.147,30417.858000000004
324,1950,34.225,32.536,47.195,1.354,3012.938
324,1951,33.959,32.673,47.173,1.354,3054.0000000000005
324,1952,33.431,32.946,47.118,1.364,3095.613
324,1953,32.915,33.212,47.043,1.392,3138.452
324,1954,32.409,33.474,46.95,1.432,3183.0089999999996
324,1955,31.914,33.73,46.837,1.478,3229.6430000000005
324,1956,31.431,33.979,46.705,1.523,3278.4950000000003
324,1957,30.962,34.221,46.556,1.565,3329.562000000001
324,1958,30.507,34.456,46.392,1.598,3382.714000000001
324,1959,30.072,34.679,46.216,1.621,3437.6669999999995
324,1960,29.661,34.89,46.034,1.637,3494.1639999999998
324,1961,29.277,35.086,45.853,1.65,3552.0679999999998
324,1962,28.925,35.266,45.679,1.668,3611.428
324,1963,28.606,35.432,45.523,1.694,3672.5599999999995
324,1964,28.316,35.588,45.392,1.728,3735.912
324,1965,28.055,35.74,45.296,1.766,3801.711
324,1966,27.819,35.89,45.241,1.8,3870.2039999999993
324,1967,27.6,36.048,45.227,1.812,3941.0460000000003
324,1968,27.388,36.222,45.255,1.789,4013.0499999999997
324,1969,27.174,36.421,45.328,1.733,4084.601
324,1970,26.949,36.655,45.447,1.667,4154.605999999999
324,1971,26.706,36.932,45.615,1.61,4223.056
324,1972,26.441,37.255,45.828,1.565,4290.544000000001
324,1973,26.151,37.624,46.076,1.532,4357.357
324,1974,25.834,38.041,46.351,1.513,4424.0300000000025
324,1975,25.489,38.502,46.646,1.505,4491.248
324,1976,25.121,39,46.953,1.509,4559.239
324,1977,24.733,39.527,47.265,1.546,4628.880999999999
324,1978,24.328,40.082,47.568,1.632,4702.371
324,1979,23.902,40.667,47.852,1.766,4782.491000000002
324,1980,23.444,41.3,48.107,1.919,4871.446000000001
324,1981,22.94,42.002,48.325,2.067,4969.594999999998
324,1982,22.385,42.783,48.505,2.222,5077.073000000001
324,1983,21.78,43.64,48.643,2.397,5195.443000000001
324,1984,21.135,44.558,48.733,2.581,5326.369000000001
324,1985,20.464,45.52,48.768,2.767,5470.716
324,1986,19.784,46.503,48.743,2.934,5629.419999999999
324,1987,19.117,47.474,48.662,3.041,5801.323
324,1988,18.484,48.399,48.526,3.06,5982.484
324,1989,17.9,49.247,48.339,2.999,6167.48
324,1990,17.384,49.987,48.103,2.894,6352.281999999999
324,1991,16.944,50.593,47.82,2.784,6534.936
324,1992,16.576,51.066,47.497,2.697,6716.032000000001
324,1993,16.274,51.413,47.142,2.647,6897.170999999999
324,1994,16.03,51.64,46.761,2.63,7081.1190000000015
324,1995,15.847,51.744,46.362,2.632,7269.631000000001
324,1996,15.725,51.727,45.948,2.629,7463.782
324,1997,15.648,51.616,45.523,2.591,7662.070999999999
324,1998,15.595,51.456,45.089,2.499,7860.772
324,1999,15.54,51.295,44.651,2.36,8054.744999999999
324,2000,15.443,51.203,44.21,2.2,8240.735
324,2001,15.262,51.255,43.766,2.053,8417.082000000002
324,2002,14.98,51.484,43.318,1.957,8586.077
324,2003,14.591,51.901,42.866,1.94,8753.097
324,2004,14.104,52.499,42.411,1.996,8925.728999999998
324,2005,13.545,53.238,41.956,2.094,9109.585000000005
324,2006,12.954,54.052,41.501,2.194,9307.421
324,2007,12.379,54.864,41.048,2.265,9518.159
324,2008,11.854,55.614,40.598,2.291,9738.796
324,2009,11.395,56.279,40.153,2.275,9964.470000000003
324,2010,11.002,56.861,39.713,2.237,10192.168000000001
324,2011,10.657,57.387,39.278,2.207,10420.459000000003
324,2012,10.331,57.905,38.848,2.217,10652.032
324,2013,10.003,58.447,38.422,2.289,10892.820999999996
324,2014,9.67,59.016,38,2.416,11150.970000000001
324,2015,9.337,59.598,37.583,2.567,11432.096000000001
324,2016,9.013,60.17,37.171,2.705,11738.433999999997
324,2017,8.715,60.706,36.765,2.799,12067.516000000001
324,2018,8.452,61.185,36.364,2.834,12414.292
324,2019,8.225,61.602,35.965,2.813,12771.246000000003
624,1950,28.252,35.074,47.493,1.662,535.4380000000002
624,1951,28.125,35.204,47.084,1.575,544.4119999999999
624,1952,27.871,35.462,46.298,1.444,552.5690000000001
624,1953,27.615,35.717,45.58,1.392,560.3620000000001
624,1954,27.358,35.969,44.928,1.388,568.163
624,1955,27.098,36.219,44.342,1.403,576.1310000000002
624,1956,26.836,36.467,43.823,1.415,584.335
624,1957,26.572,36.714,43.37,1.4,592.6689999999999
624,1958,26.305,36.963,42.981,1.346,600.9250000000001
624,1959,26.035,37.216,42.654,1.25,608.8349999999999
624,1960,25.761,37.478,42.388,1.13,616.1400000000001
624,1961,25.481,37.752,42.18,1.023,622.754
624,1962,25.198,38.042,42.026,0.974,628.8769999999998
624,1963,24.913,38.349,41.924,1.019,635.008
624,1964,24.63,38.671,41.873,1.151,641.8209999999999
624,1965,24.353,39.004,41.868,1.321,649.795
624,1966,24.09,39.343,41.91,1.475,658.998
624,1967,23.844,39.679,41.999,1.6,669.2429999999999
624,1968,23.617,40.01,42.137,1.701,680.4309999999999
624,1969,23.41,40.333,42.328,1.769,692.4069999999998
624,1970,23.222,40.649,42.578,1.84,704.937
624,1971,23.048,40.961,42.894,1.919,718.3590000000002
624,1972,22.883,41.276,43.281,1.9,732.516
624,1973,22.722,41.597,43.736,1.688,746.178
624,1974,22.56,41.925,44.257,1.31,757.6680000000001
624,1975,22.395,42.263,44.856,0.834,765.9850000000002
624,1976,22.229,42.612,45.55,0.374,770.415
624,1977,22.061,42.97,46.327,0.112,771.732
624,1978,21.891,43.333,47.153,0.194,772.1370000000002
624,1979,21.713,43.697,47.979,0.614,774.726
624,1980,21.524,44.056,48.73,1.216,781.6780000000001
624,1981,21.318,44.402,49.322,1.804,793.8040000000002
624,1982,21.091,44.733,49.703,2.242,810.4020000000002
624,1983,20.842,45.046,49.846,2.46,830.212
624,1984,20.569,45.342,49.748,2.465,851.2760000000001
624,1985,20.274,45.627,49.432,2.366,872.1630000000001
624,1986,19.957,45.907,48.951,2.275,892.5299999999997
624,1987,19.625,46.19,48.387,2.22,912.7550000000001
624,1988,19.281,46.481,47.806,2.198,933.0460000000002
624,1989,18.929,46.783,47.243,2.213,953.7819999999999
624,1990,18.572,47.095,46.71,2.242,975.2650000000001
624,1991,18.213,47.411,46.2,2.26,997.5219999999999
624,1992,17.852,47.726,45.685,2.249,1020.3530000000001
624,1993,17.49,48.038,45.148,2.204,1043.421
624,1994,17.13,48.348,44.597,2.131,1066.3449999999998
624,1995,16.772,48.658,44.047,2.044,1088.85
624,1996,16.417,48.973,43.516,1.965,1110.835
624,1997,16.065,49.301,43.021,1.922,1132.5049999999999
624,1998,15.717,49.642,42.572,1.932,1154.3719999999998
624,1999,15.371,49.999,42.174,1.993,1177.133
624,2000,15.031,50.368,41.828,2.079,1201.3049999999996
624,2001,14.698,50.744,41.529,2.165,1227.105
624,2002,14.371,51.123,41.262,2.239,1254.4540000000004
624,2003,14.05,51.501,41.01,2.299,1283.297
624,2004,13.734,51.883,40.765,2.346,1313.4919999999997
624,2005,13.417,52.275,40.518,2.382,1344.931
624,2006,13.095,52.691,40.264,2.417,1377.582
624,2007,12.765,53.136,40,2.456,1411.545
624,2008,12.427,53.612,39.722,2.5,1446.9360000000001
624,2009,12.084,54.113,39.421,2.549,1483.92
624,2010,11.741,54.628,39.089,2.596,1522.6030000000007
624,2011,11.404,55.144,38.714,2.635,1562.996
624,2012,11.082,55.645,38.298,2.656,1604.9809999999998
624,2013,10.779,56.117,37.841,2.653,1648.2589999999998
624,2014,10.499,56.556,37.346,2.628,1692.4330000000004
624,2015,10.244,56.959,36.819,2.591,1737.2069999999999
624,2016,10.014,57.328,36.265,2.551,1782.4339999999997
624,2017,9.805,57.673,35.697,2.513,1828.1460000000002
624,2018,9.612,58.003,35.125,2.475,1874.304
624,2019,9.434,58.322,34.559,2.439,1920.917
430,1950,30.303,32.172,46.152,1.456,930.0219999999998
430,1951,30.282,32.288,46.375,1.518,943.6590000000001
430,1952,30.236,32.517,46.802,1.637,958.6999999999999
430,1953,30.183,32.739,47.189,1.74,975.0559999999999
430,1954,30.123,32.955,47.537,1.828,992.646
430,1955,30.054,33.164,47.845,1.902,1011.3670000000001
430,1956,29.976,33.369,48.113,1.962,1031.1350000000002
430,1957,29.883,33.573,48.339,2.008,1051.8339999999998
430,1958,29.772,33.783,48.524,2.042,1073.38
430,1959,29.629,34.009,48.665,2.066,1095.6699999999998
430,1960,29.444,34.264,48.761,2.084,1118.6549999999997
430,1961,29.205,34.56,48.811,2.101,1142.3039999999999
430,1962,28.901,34.911,48.819,2.121,1166.651
430,1963,28.527,35.322,48.789,2.15,1191.796
430,1964,28.088,35.796,48.733,2.188,1217.905
430,1965,27.593,36.324,48.666,2.23,1245.1040000000003
430,1966,27.059,36.895,48.603,2.274,1273.4580000000003
430,1967,26.507,37.491,48.557,2.322,1303.0320000000004
430,1968,25.952,38.099,48.535,2.378,1333.9799999999993
430,1969,25.405,38.714,48.54,2.441,1366.5
430,1970,24.867,39.338,48.57,2.506,1400.7299999999996
430,1971,24.332,39.98,48.618,2.569,1436.74
430,1972,23.79,40.65,48.671,2.631,1474.5669999999996
430,1973,23.24,41.346,48.715,2.697,1514.364
430,1974,22.686,42.061,48.746,2.765,1556.2879999999998
430,1975,22.133,42.786,48.761,2.797,1600.4540000000004
430,1976,21.588,43.514,48.765,2.786,1645.8329999999996
430,1977,21.06,44.226,48.76,2.808,1692.1550000000004
430,1978,20.564,44.902,48.744,2.929,1740.919
430,1979,20.113,45.52,48.711,3.119,1794.2510000000004
430,1980,19.725,46.053,48.652,3.356,1852.991
430,1981,19.42,46.474,48.555,3.554,1918.8319999999997
430,1982,19.2,46.776,48.412,3.482,1989.4769999999999
430,1983,19.063,46.962,48.218,2.98,2057.2319999999995
430,1984,19,47.038,47.97,2.107,2111.667
430,1985,19.008,47.004,47.659,1.095,2145.756
430,1986,19.077,46.862,47.279,0.176,2158.434
430,1987,19.185,46.645,46.839,-0.567,2153.3120000000004
430,1988,19.298,46.399,46.357,-1.101,2134.105
430,1989,19.387,46.174,45.853,-1.382,2106.4290000000005
430,1990,19.403,46.046,45.364,-1.599,2075.9170000000004
430,1991,19.304,46.097,44.931,-1.823,2040.1409999999996
430,1992,19.074,46.357,44.576,-1.579,2001.612
430,1993,18.712,46.832,44.306,-0.379,1976.701
430,1994,18.229,47.506,44.115,1.69,1986.4910000000004
430,1995,17.658,48.314,43.982,4.198,2044.6569999999997
430,1996,17.049,49.163,43.871,6.451,2160.480000000001
430,1997,16.454,49.963,43.737,7.646,2326.2099999999996
430,1998,15.907,50.657,43.544,7.445,2517.4719999999998
430,1999,15.419,51.234,43.273,6.176,2699.7080000000005
430,2000,14.973,51.734,42.914,4.5,2848.447
430,2001,14.532,52.236,42.468,3.002,2953.9280000000003
430,2002,14.053,52.826,41.958,2.042,3024.727
430,2003,13.512,53.554,41.406,1.801,3077.0550000000007
430,2004,12.913,54.422,40.821,2.241,3135.654
430,2005,12.276,55.393,40.213,2.995,3218.114
430,2006,11.637,56.4,39.588,3.651,3329.211
430,2007,11.036,57.365,38.95,4.019,3461.9110000000005
430,2008,10.501,58.229,38.309,4.052,3607.8630000000003
430,2009,10.044,58.971,37.674,3.782,3754.128999999999
430,2010,9.662,59.6,37.053,3.39,3891.3570000000004
430,2011,9.338,60.146,36.451,3.044,4017.446
430,2012,9.046,60.663,35.872,2.794,4135.662
430,2013,8.763,61.186,35.316,2.636,4248.336999999999
430,2014,8.485,61.723,34.789,2.568,4359.508000000001
430,2015,8.213,62.269,34.297,2.541,4472.228999999999
430,2016,7.957,62.802,33.843,2.507,4586.788
430,2017,7.729,63.295,33.426,2.469,4702.223999999999
430,2018,7.538,63.73,33.042,2.44,4818.976
430,2019,7.381,64.104,32.687,2.417,4937.374
466,1950,40.198,26.408,52.309,1.069,4708.425
466,1951,39.916,26.563,52.129,1.08,4759.043000000001
466,1952,39.379,26.856,51.786,1.098,4811.202
466,1953,38.898,27.117,51.474,1.113,4864.752
466,1954,38.472,27.344,51.195,1.125,4919.548
466,1955,38.1,27.54,50.947,1.131,4975.400000000001
466,1956,37.779,27.705,50.732,1.134,5032.123000000001
466,1957,37.505,27.844,50.548,1.132,5089.5120000000015
466,1958,37.267,27.964,50.397,1.126,5147.341999999997
466,1959,37.051,28.077,50.277,1.118,5205.447000000001
466,1960,36.838,28.199,50.189,1.11,5263.727000000001
466,1961,36.606,28.345,50.132,1.105,5322.269000000001
466,1962,36.335,28.535,50.103,1.109,5381.367
466,1963,36.004,28.782,50.099,1.124,5441.618000000001
466,1964,35.604,29.097,50.113,1.152,5503.749999999998
466,1965,35.128,29.489,50.143,1.186,5568.495000000001
466,1966,34.577,29.959,50.184,1.221,5635.864000000001
466,1967,33.967,30.496,50.233,1.27,5706.191999999999
